id,order_id,payment_method,amount
68998,58714,bank_transfer,800
68999,58715,coupon,2200
69000,58715,credit_card,300
69001,58716,coupon,2600
69002,58716,credit_card,1100
69003,58717,credit_card,2000
69004,58718,credit_card,1300
69005,58719,coupon,2400
69006,58720,bank_transfer,1000
69007,58721,bank_transfer,1400
69008,58722,credit_card,100
69009,58722,credit_card,800
69010,58723,credit_card,600
69011,58724,credit_card,600
69012,58725,coupon,500
69013,58726,credit_card,1200
69014,58727,coupon,500
69015,58728,gift_card,1100
69016,58728,gift_card,1200
69017,58729,bank_transfer,700
69018,58730,credit_card,2800
69019,58731,gift_card,400
69020,58732,coupon,1100
69021,58733,credit_card,900
69022,58734,credit_card,1900
69023,58735,credit_card,2300
69024,58736,bank_transfer,300
69025,58736,credit_card,1700
69026,58737,gift_card,1200
69027,58737,bank_transfer,2600
69028,58737,credit_card,1500
69029,58738,bank_transfer,2100
69030,58739,credit_card,2600
69031,58740,coupon,200
69032,58741,credit_card,1500
69033,58742,credit_card,2600
69034,58743,coupon,2500
69035,58744,bank_transfer,2900
69036,58745,bank_transfer,200
69037,58745,credit_card,2300
69038,58746,credit_card,1100
69039,58747,bank_transfer,1800
69040,58748,bank_transfer,1500
69041,58748,bank_transfer,100
69042,58749,credit_card,1100
69043,58750,bank_transfer,1700
69044,58751,gift_card,1900
69045,58752,gift_card,500
69046,58753,bank_transfer,3000
69047,58754,credit_card,600
69048,58755,bank_transfer,1000
69049,58756,credit_card,500
69050,58757,credit_card,1500
69051,58758,coupon,100
69052,58759,bank_transfer,900
69053,58760,gift_card,1400
69054,58760,bank_transfer,2900
69055,58761,credit_card,1900
69056,58762,credit_card,2000
69057,58762,credit_card,800
69058,58762,gift_card,2200
69059,58763,credit_card,1700
69060,58763,gift_card,1400
69061,58764,credit_card,1300
69062,58764,credit_card,700
69063,58765,gift_card,1600
69064,58766,coupon,2000
69065,58767,credit_card,1100
69066,58768,bank_transfer,700
69067,58769,gift_card,1500
69068,58770,credit_card,1200
69069,58771,credit_card,700
69070,58772,credit_card,2900
69071,58772,bank_transfer,1500
69072,58773,credit_card,2700
69073,58774,credit_card,800
69074,58775,credit_card,500
69075,58775,gift_card,2000
69076,58776,credit_card,200
69077,58777,coupon,1500
69078,58778,credit_card,700
69079,58779,bank_transfer,2700
69080,58780,coupon,2600
69081,58781,bank_transfer,1200
69082,58782,bank_transfer,2500
69083,58783,bank_transfer,400
69084,58784,credit_card,2500
69085,58785,bank_transfer,2300
69086,58786,credit_card,1100
69087,58787,credit_card,2100
69088,58788,bank_transfer,1200
69089,58789,credit_card,400
69090,58790,gift_card,2000
69091,58791,credit_card,2000
69092,58792,credit_card,1600
69093,58792,coupon,900
69094,58793,credit_card,1300
69095,58794,bank_transfer,200
69096,58795,credit_card,2900
69097,58795,credit_card,1200
69098,58796,gift_card,2900
69099,58797,bank_transfer,1900
69100,58798,credit_card,3000
69101,58798,coupon,2900
69102,58799,credit_card,600
69103,58800,credit_card,900
69104,58800,credit_card,3000
69105,58801,credit_card,1600
69106,58801,bank_transfer,3000
69107,58802,credit_card,2700
69108,58803,credit_card,700
69109,58804,credit_card,1400
69110,58805,bank_transfer,200
69111,58806,credit_card,1200
69112,58807,credit_card,2600
69113,58808,bank_transfer,500
69114,58809,bank_transfer,2900
69115,58810,gift_card,1800
69116,58811,credit_card,1200
69117,58812,credit_card,400
69118,58813,credit_card,2700
69119,58813,bank_transfer,1200
69120,58814,credit_card,1700
69121,58815,coupon,1500
69122,58816,bank_transfer,900
69123,58817,credit_card,1600
69124,58818,bank_transfer,1600
69125,58819,coupon,2900
69126,58820,credit_card,1300
69127,58821,bank_transfer,2400
69128,58822,credit_card,300
69129,58823,bank_transfer,2300
69130,58824,credit_card,2700
69131,58825,bank_transfer,2300
69132,58826,coupon,2500
69133,58827,gift_card,2400
69134,58828,credit_card,2500
69135,58829,credit_card,400
69136,58830,bank_transfer,800
69137,58831,credit_card,400
69138,58832,credit_card,1900
69139,58833,gift_card,2900
69140,58833,bank_transfer,1000
69141,58834,gift_card,2600
69142,58834,credit_card,1000
69143,58834,coupon,1600
69144,58834,credit_card,2500
69145,58834,credit_card,200
69146,58835,credit_card,1200
69147,58836,bank_transfer,1000
69148,58837,credit_card,100
69149,58837,bank_transfer,2000
69150,58838,credit_card,1400
69151,58839,bank_transfer,1900
69152,58840,credit_card,2100
69153,58841,bank_transfer,2900
69154,58842,coupon,1400
69155,58843,credit_card,800
69156,58844,gift_card,1100
69157,58845,credit_card,2900
69158,58846,gift_card,1100
69159,58847,bank_transfer,500
69160,58848,bank_transfer,2300
69161,58849,credit_card,2200
69162,58850,credit_card,2500
69163,58851,credit_card,1100
69164,58852,credit_card,1000
69165,58853,bank_transfer,200
69166,58853,bank_transfer,2100
69167,58854,credit_card,1600
69168,58855,gift_card,1500
69169,58856,credit_card,400
69170,58856,bank_transfer,2700
69171,58857,gift_card,2600
69172,58858,gift_card,3000
69173,58859,credit_card,900
69174,58860,credit_card,3000
69175,58861,bank_transfer,2600
69176,58862,credit_card,2500
69177,58863,credit_card,300
69178,58864,bank_transfer,200
69179,58865,credit_card,600
69180,58866,credit_card,100
69181,58867,credit_card,1100
69182,58868,credit_card,1000
69183,58869,credit_card,300
69184,58870,bank_transfer,1000
69185,58871,credit_card,400
69186,58872,bank_transfer,1300
69187,58873,credit_card,1700
69188,58874,bank_transfer,2900
69189,58875,bank_transfer,2900
69190,58875,credit_card,600
69191,58876,credit_card,2000
69192,58876,credit_card,1800
69193,58877,bank_transfer,300
69194,58878,gift_card,2200
69195,58879,bank_transfer,2400
69196,58880,gift_card,2100
69197,58881,credit_card,1600
69198,58882,bank_transfer,500
69199,58883,coupon,1800
69200,58883,bank_transfer,2500
69201,58884,credit_card,600
69202,58885,gift_card,1100
69203,58886,coupon,200
69204,58887,coupon,1300
69205,58888,gift_card,2600
69206,58889,credit_card,100
69207,58889,coupon,1800
69208,58890,credit_card,1000
69209,58891,bank_transfer,2300
69210,58892,credit_card,700
69211,58893,credit_card,2400
69212,58894,bank_transfer,2000
69213,58895,credit_card,1700
69214,58895,coupon,2500
69215,58895,bank_transfer,1300
69216,58896,bank_transfer,500
69217,58897,bank_transfer,2400
69218,58898,credit_card,2000
69219,58899,credit_card,2700
69220,58900,bank_transfer,2800
69221,58901,credit_card,3000
69222,58902,bank_transfer,300
69223,58903,credit_card,2900
69224,58904,credit_card,1000
69225,58905,coupon,1100
69226,58906,coupon,2700
69227,58907,bank_transfer,2300
69228,58908,credit_card,1500
69229,58909,bank_transfer,600
69230,58910,credit_card,3000
69231,58911,gift_card,2300
69232,58911,credit_card,200
69233,58912,bank_transfer,700
69234,58913,bank_transfer,2500
69235,58914,coupon,1300
69236,58915,credit_card,1000
69237,58916,credit_card,2700
69238,58917,credit_card,2400
69239,58917,credit_card,1900
69240,58918,bank_transfer,800
69241,58919,gift_card,3000
69242,58920,credit_card,800
69243,58920,gift_card,400
69244,58921,credit_card,1400
69245,58921,gift_card,1000
69246,58921,credit_card,1600
69247,58921,coupon,600
69248,58922,credit_card,500
69249,58923,credit_card,2700
69250,58924,credit_card,3000
69251,58925,credit_card,300
69252,58926,bank_transfer,1600
69253,58927,gift_card,800
69254,58928,gift_card,1200
69255,58929,credit_card,2300
69256,58930,bank_transfer,1200
69257,58930,credit_card,1600
69258,58931,credit_card,2500
69259,58932,credit_card,800
69260,58933,credit_card,200
69261,58934,credit_card,1000
69262,58934,credit_card,2800
69263,58935,credit_card,2500
69264,58936,credit_card,2600
69265,58937,credit_card,1800
69266,58938,credit_card,2700
69267,58939,credit_card,300
69268,58940,coupon,2400
69269,58941,bank_transfer,2800
69270,58942,bank_transfer,700
69271,58943,bank_transfer,2900
69272,58944,bank_transfer,2400
69273,58945,bank_transfer,2900
69274,58946,credit_card,1100
69275,58947,credit_card,800
69276,58947,bank_transfer,800
69277,58948,gift_card,200
69278,58949,bank_transfer,2700
69279,58950,credit_card,900
69280,58950,credit_card,500
69281,58950,gift_card,2100
69282,58951,gift_card,1200
69283,58952,credit_card,2400
69284,58952,credit_card,2200
69285,58953,credit_card,800
69286,58954,bank_transfer,2100
69287,58955,bank_transfer,900
69288,58956,credit_card,1300
69289,58957,bank_transfer,400
69290,58958,gift_card,1700
69291,58959,gift_card,1400
69292,58960,bank_transfer,1000
69293,58961,credit_card,2200
69294,58962,credit_card,600
69295,58963,credit_card,2800
69296,58963,credit_card,1100
69297,58963,credit_card,200
69298,58964,coupon,2500
69299,58965,coupon,1900
69300,58966,bank_transfer,2700
69301,58967,bank_transfer,900
69302,58968,credit_card,2800
69303,58969,credit_card,200
69304,58970,gift_card,2900
69305,58970,bank_transfer,2600
69306,58971,credit_card,1900
69307,58972,credit_card,1200
69308,58973,bank_transfer,100
69309,58974,credit_card,600
69310,58975,credit_card,3000
69311,58976,credit_card,300
69312,58977,credit_card,1600
69313,58978,credit_card,2200
69314,58978,bank_transfer,2400
69315,58979,coupon,2300
69316,58980,bank_transfer,2600
69317,58981,credit_card,1000
69318,58982,credit_card,2000
69319,58983,bank_transfer,500
69320,58984,credit_card,2700
69321,58984,bank_transfer,1700
69322,58985,coupon,200
69323,58986,credit_card,2600
69324,58987,bank_transfer,700
69325,58988,bank_transfer,1800
69326,58989,gift_card,900
69327,58989,credit_card,300
69328,58990,bank_transfer,2600
69329,58991,coupon,1700
69330,58992,credit_card,2200
69331,58992,credit_card,2200
69332,58993,bank_transfer,700
69333,58993,credit_card,1500
69334,58994,coupon,1300
69335,58995,bank_transfer,2100
69336,58996,credit_card,800
69337,58997,gift_card,1100
69338,58998,bank_transfer,1100
69339,58999,credit_card,2400
69340,59000,bank_transfer,100
69341,59001,bank_transfer,2100
69342,59002,credit_card,400
69343,59003,credit_card,1200
69344,59004,bank_transfer,1700
69345,59005,bank_transfer,900
69346,59006,bank_transfer,1200
69347,59007,credit_card,600
69348,59008,bank_transfer,1800
69349,59009,credit_card,400
69350,59010,bank_transfer,2600
69351,59011,credit_card,600
69352,59012,credit_card,1000
69353,59013,credit_card,1400
69354,59014,bank_transfer,1300
69355,59015,credit_card,1800
69356,59016,credit_card,1800
69357,59017,credit_card,2900
69358,59018,credit_card,2500
69359,59019,credit_card,1700
69360,59020,credit_card,2600
69361,59021,credit_card,1800
69362,59021,credit_card,2200
69363,59022,gift_card,1600
69364,59023,credit_card,1900
69365,59024,credit_card,1800
69366,59025,coupon,700
69367,59026,credit_card,1100
69368,59027,coupon,1000
69369,59028,bank_transfer,400
69370,59029,bank_transfer,1400
69371,59030,credit_card,1700
69372,59030,credit_card,2200
69373,59030,bank_transfer,1900
69374,59031,credit_card,2800
69375,59032,credit_card,800
69376,59033,credit_card,1900
69377,59034,credit_card,800
69378,59035,credit_card,600
69379,59036,gift_card,2300
69380,59037,coupon,1400
69381,59037,bank_transfer,1000
69382,59037,coupon,2400
69383,59038,credit_card,1400
69384,59039,credit_card,2900
69385,59040,credit_card,2300
69386,59041,credit_card,1800
69387,59041,credit_card,3000
69388,59042,bank_transfer,2100
69389,59043,credit_card,500
69390,59044,credit_card,2900
69391,59045,bank_transfer,200
69392,59046,bank_transfer,900
69393,59047,bank_transfer,1100
69394,59048,gift_card,200
69395,59049,coupon,800
69396,59050,coupon,2300
69397,59051,bank_transfer,1100
69398,59051,credit_card,900
69399,59052,credit_card,3000
69400,59052,credit_card,3000
69401,59052,coupon,1500
69402,59053,credit_card,2700
69403,59054,credit_card,1100
69404,59055,credit_card,200
69405,59056,coupon,500
69406,59057,bank_transfer,1100
69407,59058,credit_card,1700
69408,59058,bank_transfer,1500
69409,59059,credit_card,2900
69410,59060,credit_card,1700
69411,59061,bank_transfer,300
69412,59062,credit_card,2800
69413,59063,credit_card,700
69414,59063,credit_card,700
69415,59064,gift_card,100
69416,59065,bank_transfer,2800
69417,59066,bank_transfer,1300
69418,59067,gift_card,1100
69419,59068,credit_card,1700
69420,59068,bank_transfer,2100
69421,59069,bank_transfer,3000
69422,59070,credit_card,2400
69423,59071,bank_transfer,1900
69424,59072,credit_card,1000
69425,59073,gift_card,2000
69426,59074,bank_transfer,2000
69427,59075,bank_transfer,1200
69428,59076,coupon,1000
69429,59077,coupon,1300
69430,59078,bank_transfer,2000
69431,59079,coupon,800
69432,59080,credit_card,1200
69433,59081,credit_card,500
69434,59082,credit_card,1500
69435,59083,credit_card,900
69436,59084,credit_card,2100
69437,59085,credit_card,800
69438,59086,bank_transfer,2000
69439,59087,bank_transfer,1600
69440,59087,credit_card,2000
69441,59088,credit_card,1600
69442,59089,bank_transfer,2400
69443,59090,bank_transfer,3000
69444,59091,bank_transfer,1300
69445,59092,credit_card,2600
69446,59093,credit_card,300
69447,59094,bank_transfer,2400
69448,59095,bank_transfer,1200
69449,59096,bank_transfer,900
69450,59097,credit_card,2500
69451,59098,credit_card,1200
69452,59099,credit_card,100
69453,59100,credit_card,400
69454,59101,bank_transfer,1500
69455,59102,credit_card,2600
69456,59102,bank_transfer,2200
69457,59103,bank_transfer,400
69458,59104,coupon,900
69459,59105,credit_card,2700
69460,59105,coupon,100
69461,59106,credit_card,2300
69462,59107,credit_card,500
69463,59108,credit_card,2000
69464,59109,bank_transfer,2900
69465,59110,bank_transfer,2000
69466,59110,bank_transfer,1600
69467,59111,credit_card,1400
69468,59112,bank_transfer,2600
69469,59113,gift_card,1500
69470,59114,credit_card,800
69471,59114,gift_card,1400
69472,59115,credit_card,100
69473,59116,gift_card,2400
69474,59117,bank_transfer,200
69475,59118,coupon,300
69476,59119,bank_transfer,2200
69477,59119,credit_card,100
69478,59120,bank_transfer,2600
69479,59121,gift_card,800
69480,59121,gift_card,2900
69481,59122,gift_card,1900
69482,59123,bank_transfer,800
69483,59124,bank_transfer,400
69484,59125,bank_transfer,700
69485,59126,credit_card,1300
69486,59127,credit_card,1200
69487,59128,credit_card,800
69488,59129,credit_card,1000
69489,59129,bank_transfer,2600
69490,59130,credit_card,2800
69491,59131,gift_card,2800
69492,59132,credit_card,2000
69493,59133,credit_card,200
69494,59134,bank_transfer,2200
69495,59135,credit_card,200
69496,59136,coupon,400
69497,59137,gift_card,600
69498,59138,credit_card,600
69499,59139,credit_card,1500
69500,59139,coupon,900
69501,59140,credit_card,3000
69502,59141,credit_card,300
69503,59142,coupon,1100
69504,59142,bank_transfer,1600
69505,59143,coupon,2900
69506,59144,credit_card,2700
69507,59145,bank_transfer,1800
69508,59146,credit_card,1900
69509,59147,credit_card,500
69510,59148,credit_card,100
69511,59149,credit_card,1500
69512,59150,bank_transfer,2200
69513,59151,gift_card,2200
69514,59152,bank_transfer,100
69515,59153,credit_card,1000
69516,59154,credit_card,1300
69517,59155,bank_transfer,800
69518,59156,credit_card,300
69519,59157,credit_card,100
69520,59158,credit_card,2900
69521,59159,credit_card,1700
69522,59160,bank_transfer,2200
69523,59161,bank_transfer,200
69524,59162,credit_card,1100
69525,59163,bank_transfer,1100
69526,59164,bank_transfer,2200
69527,59165,credit_card,2600
69528,59166,bank_transfer,1400
69529,59167,coupon,500
69530,59167,credit_card,1200
69531,59168,bank_transfer,800
69532,59168,bank_transfer,1100
69533,59168,gift_card,1300
69534,59169,credit_card,900
69535,59170,credit_card,2000
69536,59171,coupon,2400
69537,59172,credit_card,400
69538,59173,credit_card,1300
69539,59174,coupon,1400
69540,59175,credit_card,400
69541,59176,credit_card,200
69542,59177,credit_card,300
69543,59177,gift_card,1800
69544,59177,credit_card,2000
69545,59178,credit_card,1900
69546,59179,credit_card,400
69547,59180,credit_card,1300
69548,59180,gift_card,1800
69549,59181,credit_card,600
69550,59181,credit_card,2100
69551,59181,credit_card,2000
69552,59182,credit_card,2800
69553,59183,credit_card,700
69554,59184,bank_transfer,2200
69555,59184,credit_card,1800
69556,59185,credit_card,2700
69557,59185,bank_transfer,300
69558,59186,credit_card,400
69559,59187,credit_card,200
69560,59187,credit_card,2000
69561,59188,credit_card,800
69562,59189,bank_transfer,400
69563,59190,gift_card,2300
69564,59191,credit_card,2400
69565,59192,coupon,1700
69566,59192,coupon,2800
69567,59193,credit_card,800
69568,59194,bank_transfer,2900
69569,59195,credit_card,300
69570,59196,bank_transfer,800
69571,59197,gift_card,400
69572,59198,bank_transfer,1200
69573,59199,bank_transfer,500
69574,59200,credit_card,2400
69575,59201,bank_transfer,1200
69576,59201,credit_card,2100
69577,59201,credit_card,3000
69578,59202,credit_card,1900
69579,59203,credit_card,1500
69580,59204,credit_card,200
69581,59205,bank_transfer,700
69582,59206,bank_transfer,2700
69583,59207,bank_transfer,300
69584,59208,coupon,2400
69585,59209,gift_card,2000
69586,59210,bank_transfer,200
69587,59210,coupon,700
69588,59211,bank_transfer,2600
69589,59212,gift_card,1200
69590,59213,credit_card,1300
69591,59214,credit_card,1100
69592,59215,credit_card,2000
69593,59216,coupon,300
69594,59217,credit_card,3000
69595,59217,bank_transfer,2800
69596,59218,coupon,2200
69597,59219,credit_card,3000
69598,59220,credit_card,1100
69599,59221,credit_card,2700
69600,59222,bank_transfer,1600
69601,59223,credit_card,2600
69602,59224,credit_card,2100
69603,59225,credit_card,2600
69604,59226,coupon,1500
69605,59227,credit_card,600
69606,59228,credit_card,2300
69607,59228,coupon,1100
69608,59229,credit_card,1600
69609,59230,credit_card,2500
69610,59231,gift_card,2700
69611,59232,bank_transfer,100
69612,59233,credit_card,1100
69613,59234,bank_transfer,1100
69614,59235,credit_card,1800
69615,59236,bank_transfer,1200
69616,59236,bank_transfer,800
69617,59237,coupon,2000
69618,59237,credit_card,100
69619,59238,credit_card,1900
69620,59239,credit_card,2300
69621,59239,credit_card,900
69622,59240,bank_transfer,2200
69623,59241,credit_card,1300
69624,59242,credit_card,1900
69625,59243,gift_card,400
69626,59244,credit_card,2200
69627,59244,bank_transfer,1600
69628,59245,gift_card,2700
69629,59246,bank_transfer,1800
69630,59247,bank_transfer,1000
69631,59248,credit_card,2700
69632,59249,credit_card,1500
69633,59249,credit_card,2900
69634,59250,coupon,2500
69635,59250,credit_card,2100
69636,59250,credit_card,1500
69637,59251,gift_card,1200
69638,59252,gift_card,1900
69639,59253,coupon,2600
69640,59254,bank_transfer,500
69641,59254,credit_card,500
69642,59255,credit_card,2000
69643,59256,coupon,3000
69644,59256,bank_transfer,1500
69645,59257,bank_transfer,900
69646,59258,credit_card,1300
69647,59259,gift_card,1300
69648,59260,bank_transfer,2200
69649,59261,bank_transfer,1800
69650,59262,credit_card,1900
69651,59263,credit_card,500
69652,59264,credit_card,1000
69653,59265,bank_transfer,2000
69654,59266,credit_card,1200
69655,59267,credit_card,700
69656,59268,gift_card,1100
69657,59269,credit_card,2200
69658,59270,coupon,300
69659,59271,bank_transfer,2700
69660,59271,bank_transfer,2800
69661,59272,bank_transfer,2300
69662,59273,credit_card,200
69663,59274,credit_card,2200
69664,59275,bank_transfer,500
69665,59276,bank_transfer,2200
69666,59276,credit_card,1500
69667,59277,credit_card,500
69668,59278,credit_card,1200
69669,59279,credit_card,1800
69670,59280,credit_card,300
69671,59281,credit_card,2900
69672,59282,bank_transfer,2000
69673,59283,gift_card,100
69674,59284,coupon,100
69675,59285,bank_transfer,300
69676,59286,coupon,900
69677,59287,credit_card,2200
69678,59288,bank_transfer,3000
69679,59289,bank_transfer,200
69680,59290,bank_transfer,1900
69681,59291,coupon,1300
69682,59292,bank_transfer,1400
69683,59293,credit_card,1000
69684,59293,bank_transfer,1800
69685,59294,credit_card,2400
69686,59295,credit_card,1100
69687,59296,credit_card,2000
69688,59297,credit_card,500
69689,59298,credit_card,1500
69690,59299,credit_card,1900
69691,59300,credit_card,800
69692,59301,bank_transfer,2500
69693,59302,credit_card,700
69694,59303,gift_card,200
69695,59304,bank_transfer,1900
69696,59304,gift_card,2400
69697,59305,credit_card,1800
69698,59306,credit_card,200
69699,59307,credit_card,2900
69700,59308,credit_card,2400
69701,59309,credit_card,100
69702,59309,bank_transfer,900
69703,59310,coupon,900
69704,59311,bank_transfer,2800
69705,59311,credit_card,1900
69706,59311,bank_transfer,2200
69707,59312,credit_card,2700
69708,59313,credit_card,800
69709,59313,credit_card,1300
69710,59314,credit_card,500
69711,59315,credit_card,1700
69712,59315,credit_card,2600
69713,59316,bank_transfer,1700
69714,59317,credit_card,500
69715,59318,bank_transfer,2200
69716,59319,bank_transfer,1500
69717,59319,coupon,300
69718,59319,bank_transfer,400
69719,59320,coupon,600
69720,59321,bank_transfer,1900
69721,59322,coupon,1500
69722,59323,credit_card,1300
69723,59324,credit_card,100
69724,59325,coupon,2800
69725,59325,credit_card,2100
69726,59326,bank_transfer,600
69727,59327,bank_transfer,600
69728,59328,bank_transfer,2700
69729,59328,bank_transfer,2400
69730,59329,credit_card,1700
69731,59330,bank_transfer,900
69732,59331,bank_transfer,1700
69733,59332,coupon,1300
69734,59333,credit_card,1400
69735,59334,credit_card,400
69736,59335,bank_transfer,1000
69737,59335,credit_card,400
69738,59336,credit_card,2200
69739,59337,bank_transfer,200
69740,59337,coupon,2100
69741,59338,credit_card,900
69742,59339,credit_card,200
69743,59340,bank_transfer,1000
69744,59340,coupon,2500
69745,59341,credit_card,700
69746,59342,bank_transfer,3000
69747,59343,gift_card,1000
69748,59344,coupon,100
69749,59345,bank_transfer,2100
69750,59346,bank_transfer,800
69751,59347,credit_card,2600
69752,59348,coupon,1800
69753,59349,bank_transfer,2100
69754,59350,gift_card,400
69755,59351,gift_card,1300
69756,59351,credit_card,1800
69757,59352,gift_card,1800
69758,59353,credit_card,600
69759,59354,credit_card,1000
69760,59355,credit_card,2100
69761,59356,coupon,700
69762,59357,bank_transfer,300
69763,59358,bank_transfer,1400
69764,59359,bank_transfer,600
69765,59360,credit_card,2300
69766,59360,bank_transfer,300
69767,59361,bank_transfer,1900
69768,59361,credit_card,1200
69769,59361,coupon,2600
69770,59362,bank_transfer,2500
69771,59363,bank_transfer,3000
69772,59363,credit_card,1500
69773,59364,bank_transfer,1000
69774,59365,credit_card,1000
69775,59366,credit_card,1000
69776,59366,bank_transfer,700
69777,59367,credit_card,600
69778,59368,credit_card,2300
69779,59369,bank_transfer,1600
69780,59370,bank_transfer,1200
69781,59371,credit_card,2300
69782,59372,gift_card,400
69783,59373,credit_card,600
69784,59374,credit_card,2900
69785,59375,coupon,2100
69786,59375,credit_card,200
69787,59376,bank_transfer,2400
69788,59377,gift_card,300
69789,59378,bank_transfer,3000
69790,59379,bank_transfer,1800
69791,59380,bank_transfer,1200
69792,59381,credit_card,2800
69793,59382,bank_transfer,100
69794,59382,gift_card,2800
69795,59383,credit_card,800
69796,59384,credit_card,200
69797,59384,credit_card,2900
69798,59385,credit_card,2800
69799,59386,bank_transfer,200
69800,59387,gift_card,2600
69801,59388,bank_transfer,100
69802,59389,credit_card,2400
69803,59390,credit_card,500
69804,59390,credit_card,2400
69805,59391,credit_card,300
69806,59392,gift_card,1300
69807,59393,bank_transfer,1400
69808,59393,credit_card,2100
69809,59393,credit_card,1700
69810,59393,coupon,1900
69811,59394,credit_card,1300
69812,59395,credit_card,1200
69813,59396,credit_card,1400
69814,59397,bank_transfer,3000
69815,59398,coupon,2700
69816,59399,credit_card,2500
69817,59400,coupon,500
69818,59401,bank_transfer,2600
69819,59402,credit_card,900
69820,59403,credit_card,1900
69821,59404,credit_card,3000
69822,59405,credit_card,400
69823,59405,credit_card,2300
69824,59406,bank_transfer,2700
69825,59407,credit_card,1100
69826,59408,credit_card,2800
69827,59409,credit_card,2000
69828,59410,bank_transfer,2600
69829,59410,credit_card,500
69830,59411,credit_card,2200
69831,59412,credit_card,2800
69832,59412,credit_card,2000
69833,59413,credit_card,700
69834,59414,gift_card,1200
69835,59415,coupon,2800
69836,59416,credit_card,1800
69837,59417,coupon,1100
69838,59417,bank_transfer,1200
69839,59418,gift_card,3000
69840,59419,credit_card,900
69841,59420,bank_transfer,2200
69842,59421,credit_card,3000
69843,59422,bank_transfer,2600
69844,59422,bank_transfer,2700
69845,59423,bank_transfer,1900
69846,59423,bank_transfer,1400
69847,59423,credit_card,600
69848,59424,credit_card,800
69849,59425,gift_card,2000
69850,59425,coupon,900
69851,59426,credit_card,3000
69852,59427,credit_card,2500
69853,59428,credit_card,200
69854,59429,credit_card,1400
69855,59430,bank_transfer,1000
69856,59431,credit_card,900
69857,59432,credit_card,2600
69858,59433,gift_card,1100
69859,59434,credit_card,1200
69860,59435,bank_transfer,300
69861,59436,credit_card,1600
69862,59437,credit_card,400
69863,59438,bank_transfer,500
69864,59439,credit_card,300
69865,59439,bank_transfer,1300
69866,59440,credit_card,800
69867,59441,credit_card,2100
69868,59442,bank_transfer,1700
69869,59443,coupon,2500
69870,59444,credit_card,600
69871,59445,credit_card,1600
69872,59446,credit_card,1600
69873,59446,bank_transfer,700
69874,59447,bank_transfer,1100
69875,59448,gift_card,400
69876,59449,credit_card,2000
69877,59450,credit_card,1600
69878,59450,credit_card,600
69879,59451,bank_transfer,300
69880,59452,coupon,2600
69881,59453,credit_card,700
69882,59453,coupon,300
69883,59454,bank_transfer,2400
69884,59455,bank_transfer,900
69885,59456,credit_card,1700
69886,59457,bank_transfer,600
69887,59458,credit_card,1600
69888,59459,credit_card,700
69889,59460,coupon,1700
69890,59461,bank_transfer,1900
69891,59462,credit_card,2600
69892,59463,bank_transfer,1000
69893,59464,credit_card,900
69894,59465,credit_card,1100
69895,59466,bank_transfer,2200
69896,59467,coupon,1200
69897,59467,coupon,1900
69898,59468,bank_transfer,200
69899,59469,bank_transfer,800
69900,59470,credit_card,2500
69901,59471,credit_card,100
69902,59472,bank_transfer,600
69903,59473,credit_card,2600
69904,59474,credit_card,2300
69905,59475,credit_card,900
69906,59476,coupon,1300
69907,59477,bank_transfer,400
69908,59478,credit_card,1700
69909,59479,credit_card,1300
69910,59480,credit_card,1300
69911,59481,credit_card,2200
69912,59482,gift_card,1600
69913,59483,coupon,1700
69914,59484,bank_transfer,1900
69915,59485,credit_card,2700
69916,59486,credit_card,400
69917,59486,credit_card,3000
69918,59487,bank_transfer,1900
69919,59488,credit_card,2200
69920,59489,credit_card,600
69921,59489,credit_card,300
69922,59489,bank_transfer,2300
69923,59490,credit_card,400
69924,59491,credit_card,2900
69925,59492,gift_card,3000
69926,59493,coupon,200
69927,59494,credit_card,900
69928,59495,credit_card,2800
69929,59495,gift_card,1600
69930,59496,credit_card,1400
69931,59497,coupon,1800
69932,59498,bank_transfer,1900
69933,59498,bank_transfer,2800
69934,59499,gift_card,1700
69935,59500,bank_transfer,200
69936,59501,credit_card,600
69937,59502,credit_card,2200
69938,59503,credit_card,400
69939,59504,credit_card,1200
69940,59505,credit_card,2600
69941,59505,bank_transfer,1100
69942,59506,bank_transfer,1200
69943,59507,coupon,700
69944,59508,credit_card,300
69945,59509,credit_card,900
69946,59510,bank_transfer,2900
69947,59511,gift_card,2100
69948,59512,bank_transfer,2600
69949,59513,gift_card,1000
69950,59514,bank_transfer,3000
69951,59515,bank_transfer,500
69952,59516,credit_card,2200
69953,59517,gift_card,500
69954,59518,credit_card,600
69955,59518,bank_transfer,1200
69956,59519,credit_card,900
69957,59520,credit_card,800
69958,59521,credit_card,900
69959,59521,credit_card,800
69960,59522,coupon,1200
69961,59523,credit_card,1400
69962,59524,bank_transfer,900
69963,59525,gift_card,1800
69964,59526,gift_card,2000
69965,59527,credit_card,1100
69966,59528,credit_card,1400
69967,59529,bank_transfer,300
69968,59530,coupon,1400
69969,59531,gift_card,1100
69970,59532,credit_card,1900
69971,59533,coupon,2100
69972,59534,bank_transfer,1900
69973,59535,bank_transfer,100
69974,59536,credit_card,2900
69975,59537,credit_card,1700
69976,59538,bank_transfer,2400
69977,59539,coupon,600
69978,59540,bank_transfer,1200
69979,59541,credit_card,700
69980,59542,coupon,2200
69981,59542,coupon,800
69982,59543,coupon,1200
69983,59544,credit_card,200
69984,59545,credit_card,300
